0.86,63.8550477155509,53.5743850333472,50.83368445200449
0.87,63.7121764458279,53.4545160380496,50.253457984649685
0.88,63.5683058022658,53.3338085681010,49.68337245466046
0.89,63.4234822819112,53.2123016345235,49.1231667983584
0.9,63.2777505232693,53.0900326890229,48.57258910312794
0.91,63.1311533937498,52.9670376973561,48.0313961967795
0.92,62.9837320708977,52.8433512074832,47.49935325860406
0.93,62.8355261202013,52.7190064148489,46.976233452255656
0.94,62.6865735693762,52.5940352247066,46.46181757882459
0.95,62.5369109768350,52.4684683095646,45.95589374723659
0.96,62.3865734970555,52.3423351640296,45.45825706238702
0.97,62.2355949439814,52.2156641580004,44.96870933046466
0.98,62.0840078496804,52.0884825858819,44.48705877859993
0.99,61.9318435192529,51.9608167126532,44.01311978842841
1.0,61.7791320844943,51.8326918188907,43.54671264411536
